0,1,2
54,8,"דָּבָר שָׁלַח אֲדֹנָי בְּיַעֲקֹב וְנָפַל בְּיִשְׂרָאֵל ׃"
54,9,"וְיָדְעוּ הָעָם כֻּלּוֹ אֶפְרַיִם וְיוֹשֵׁב שֹׁמְרוֹן בְּגַאֲוָה וּבְגֹדֶל לֵבָב לֵאמֹר ׃"
54,10,"לְבֵנִים נָפָלוּ וְגָזִית נִבְנֶה שִׁקְמִים גֻּדָּעוּ וַאֲרָזִים נַחֲלִיף ׃"
54,11,"וַיְשַׂגֵּב יְהוָה אֶת־צָרֵי רְצִין עָלָיו וְאֶת־אֹיְבָיו יְסַכְסֵךְ ׃"
54,12,"אֲרָם מִקֶּדֶם וּפְלִשְׁתִּים מֵאָחוֹר וַיֹּאכְלוּ אֶת־יִשְׂרָאֵל בְּכָל־פֶּה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
54,13,"וְהָעָם לֹא־שָׁב עַד־הַמַּכֵּהוּ וְאֶת־יְהוָה צְבָאוֹת לֹא דָרָשׁוּ ׃"
54,14,"וַיַּכְרֵת יְהוָה מִיִּשְׂרָאֵל רֹאשׁ וְזָנָב כִּפָּה וְאַגְמוֹן יוֹם אֶחָד ׃"
54,15,"זָקֵן וּנְשׂוּא־פָנִים הוּא הָרֹאשׁ וְנָבִיא מוֹרֶה־שֶּׁקֶר הוּא הַזָּנָב ׃"
54,16,"וַיִּהְיוּ מְאַשְּׁרֵי הָעָם־הַזֶּה מַתְעִים וּמְאֻשָּׁרָיו מְבֻלָּעִים ׃"
54,17,"עַל־כֵּן עַל־בַּחוּרָיו לֹא־יִשְׂמַח אֲדֹנָי וְאֶת־יְתֹמָיו וְאֶת־אַלְמְנֹתָיו לֹא יְרַחֵם כִּי כֻלּוֹ חָנֵף וּמֵרַע וְכָל־פֶּה דֹּבֵר נְבָלָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
54,18,"כִּי־בָעֲרָה כָאֵשׁ רִשְׁעָה שָׁמִיר וָשַׁיִת תֹּאכֵל וַתִּצַּת בְּסִבְכֵי הַיַּעַר וַיִּתְאַבְּכוּ גֵּאוּת עָשָׁן ׃"
54,19,"בְּעֶבְרַת יְהוָה צְבָאוֹת נֶעְתַּם אָרֶץ וַיְהִי הָעָם כְּמַאֲכֹלֶת אֵשׁ אִישׁ אֶל־אָחִיו לֹא יַחְמֹלוּ ׃"
54,20,"וַיִּגְזֹר עַל־יָמִין וְרָעֵב וַיֹּאכַל עַל־שְׂמֹאול וְלֹא שָׂבֵעוּ אִישׁ בְּשַׂר־זְרֹעוֹ יֹאכֵלוּ ׃"
54,21,"מְנַשֶּׁה אֶת־אֶפְרַיִם וְאֶפְרַיִם אֶת־מְנַשֶּׁה יַחְדָּו הֵמָּה עַל־יְהוּדָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
55,1,"כִּי לֹא מוּעָף לַאֲשֶׁר מוּצָק לָהּ כָּעֵת הָרִאשׁוֹן הֵקַל אַרְצָה זְבֻלוּן וְאַרְצָה נַפְתָּלִי וְהָאַחֲרוֹן הִכְבִּיד דֶּרֶךְ הַיָּם עֵבֶר הַיַּרְדֵּן גְּלִיל הַגּוֹיִם ׃"
55,2,"הָעָם הַהֹלְכִים בַּחֹשֶׁךְ רָאוּ אוֹר גָּדוֹל יֹשְׁבֵי בְּאֶרֶץ צַלְמָוֶת אוֹר נָגַהּ עֲלֵיהֶם ׃"
55,3,"הִרְבִּיתָ הַגּוֹי לֹא (לוֹ) הִגְדַּלְתָּ הַשִּׂמְחָה שָׂמְחוּ לְפָנֶיךָ כְּשִׂמְחַת בַּקָּצִיר כַּאֲשֶׁר יָגִילוּ בְּחַלְּקָם שָׁלָל ׃"
55,4,"כִּי אֶת־עֹל סֻבֳּלוֹ וְאֵת מַטֵּה שִׁכְמוֹ שֵׁבֶט הַנֹּגֵשׂ בּוֹ הַחִתֹּתָ כְּיוֹם מִדְיָן ׃"
55,5,"כִּי כָל־סְאוֹן סֹאֵן בְּרַעַשׁ וְשִׂמְלָה מְגוֹלָלָה בְדָמִים וְהָיְתָה לִשְׂרֵפָה מַאֲכֹלֶת אֵשׁ ׃"
55,6,"כִּי־יֶלֶד יֻלַּד־לָנוּ בֵּן נִתַּן־לָנוּ וַתְּהִי הַמִּשְׂרָה עַל־שִׁכְמוֹ וַיִּקְרָא שְׁמוֹ פֶּלֶא יוֹעֵץ אֵל גִּבּוֹר אֲבִיעַד שַׂר־שָׁלוֹם ׃"
55,7,"לְמַרְבֵּה (לְמַרְבֵּה) הַמִּשְׂרָה וּלְשָׁלוֹם אֵין־קֵץ עַל־כִּסֵּא דָוִד וְעַל־מַמְלַכְתּוֹ לְהָכִין אֹתָהּ וּלְסַעֲדָהּ בְּמִשְׁפָּט וּבִצְדָקָה מֵעַתָּה וְעַד־עוֹלָם קִנְאַת יְהוָה צְבָאוֹת תַּעֲשֶׂה־זֹּאת ׃"
55,8,"דָּבָר שָׁלַח אֲדֹנָי בְּיַעֲקֹב וְנָפַל בְּיִשְׂרָאֵל ׃"
55,9,"וְיָדְעוּ הָעָם כֻּלּוֹ אֶפְרַיִם וְיוֹשֵׁב שֹׁמְרוֹן בְּגַאֲוָה וּבְגֹדֶל לֵבָב לֵאמֹר ׃"
55,10,"לְבֵנִים נָפָלוּ וְגָזִית נִבְנֶה שִׁקְמִים גֻּדָּעוּ וַאֲרָזִים נַחֲלִיף ׃"
55,11,"וַיְשַׂגֵּב יְהוָה אֶת־צָרֵי רְצִין עָלָיו וְאֶת־אֹיְבָיו יְסַכְסֵךְ ׃"
55,12,"אֲרָם מִקֶּדֶם וּפְלִשְׁתִּים מֵאָחוֹר וַיֹּאכְלוּ אֶת־יִשְׂרָאֵל בְּכָל־פֶּה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
55,13,"וְהָעָם לֹא־שָׁב עַד־הַמַּכֵּהוּ וְאֶת־יְהוָה צְבָאוֹת לֹא דָרָשׁוּ ׃"
55,14,"וַיַּכְרֵת יְהוָה מִיִּשְׂרָאֵל רֹאשׁ וְזָנָב כִּפָּה וְאַגְמוֹן יוֹם אֶחָד ׃"
55,15,"זָקֵן וּנְשׂוּא־פָנִים הוּא הָרֹאשׁ וְנָבִיא מוֹרֶה־שֶּׁקֶר הוּא הַזָּנָב ׃"
55,16,"וַיִּהְיוּ מְאַשְּׁרֵי הָעָם־הַזֶּה מַתְעִים וּמְאֻשָּׁרָיו מְבֻלָּעִים ׃"
55,17,"עַל־כֵּן עַל־בַּחוּרָיו לֹא־יִשְׂמַח אֲדֹנָי וְאֶת־יְתֹמָיו וְאֶת־אַלְמְנֹתָיו לֹא יְרַחֵם כִּי כֻלּוֹ חָנֵף וּמֵרַע וְכָל־פֶּה דֹּבֵר נְבָלָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
55,18,"כִּי־בָעֲרָה כָאֵשׁ רִשְׁעָה שָׁמִיר וָשַׁיִת תֹּאכֵל וַתִּצַּת בְּסִבְכֵי הַיַּעַר וַיִּתְאַבְּכוּ גֵּאוּת עָשָׁן ׃"
55,19,"בְּעֶבְרַת יְהוָה צְבָאוֹת נֶעְתַּם אָרֶץ וַיְהִי הָעָם כְּמַאֲכֹלֶת אֵשׁ אִישׁ אֶל־אָחִיו לֹא יַחְמֹלוּ ׃"
55,20,"וַיִּגְזֹר עַל־יָמִין וְרָעֵב וַיֹּאכַל עַל־שְׂמֹאול וְלֹא שָׂבֵעוּ אִישׁ בְּשַׂר־זְרֹעוֹ יֹאכֵלוּ ׃"
55,21,"מְנַשֶּׁה אֶת־אֶפְרַיִם וְאֶפְרַיִם אֶת־מְנַשֶּׁה יַחְדָּו הֵמָּה עַל־יְהוּדָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
56,1,"כִּי לֹא מוּעָף לַאֲשֶׁר מוּצָק לָהּ כָּעֵת הָרִאשׁוֹן הֵקַל אַרְצָה זְבֻלוּן וְאַרְצָה נַפְתָּלִי וְהָאַחֲרוֹן הִכְבִּיד דֶּרֶךְ הַיָּם עֵבֶר הַיַּרְדֵּן גְּלִיל הַגּוֹיִם ׃"
56,2,"הָעָם הַהֹלְכִים בַּחֹשֶׁךְ רָאוּ אוֹר גָּדוֹל יֹשְׁבֵי בְּאֶרֶץ צַלְמָוֶת אוֹר נָגַהּ עֲלֵיהֶם ׃"
56,3,"הִרְבִּיתָ הַגּוֹי לֹא (לוֹ) הִגְדַּלְתָּ הַשִּׂמְחָה שָׂמְחוּ לְפָנֶיךָ כְּשִׂמְחַת בַּקָּצִיר כַּאֲשֶׁר יָגִילוּ בְּחַלְּקָם שָׁלָל ׃"
56,4,"כִּי אֶת־עֹל סֻבֳּלוֹ וְאֵת מַטֵּה שִׁכְמוֹ שֵׁבֶט הַנֹּגֵשׂ בּוֹ הַחִתֹּתָ כְּיוֹם מִדְיָן ׃"
56,5,"כִּי כָל־סְאוֹן סֹאֵן בְּרַעַשׁ וְשִׂמְלָה מְגוֹלָלָה בְדָמִים וְהָיְתָה לִשְׂרֵפָה מַאֲכֹלֶת אֵשׁ ׃"
56,6,"כִּי־יֶלֶד יֻלַּד־לָנוּ בֵּן נִתַּן־לָנוּ וַתְּהִי הַמִּשְׂרָה עַל־שִׁכְמוֹ וַיִּקְרָא שְׁמוֹ פֶּלֶא יוֹעֵץ אֵל גִּבּוֹר אֲבִיעַד שַׂר־שָׁלוֹם ׃"
56,7,"לְמַרְבֵּה (לְמַרְבֵּה) הַמִּשְׂרָה וּלְשָׁלוֹם אֵין־קֵץ עַל־כִּסֵּא דָוִד וְעַל־מַמְלַכְתּוֹ לְהָכִין אֹתָהּ וּלְסַעֲדָהּ בְּמִשְׁפָּט וּבִצְדָקָה מֵעַתָּה וְעַד־עוֹלָם קִנְאַת יְהוָה צְבָאוֹת תַּעֲשֶׂה־זֹּאת ׃"
56,8,"דָּבָר שָׁלַח אֲדֹנָי בְּיַעֲקֹב וְנָפַל בְּיִשְׂרָאֵל ׃"
56,9,"וְיָדְעוּ הָעָם כֻּלּוֹ אֶפְרַיִם וְיוֹשֵׁב שֹׁמְרוֹן בְּגַאֲוָה וּבְגֹדֶל לֵבָב לֵאמֹר ׃"
56,10,"לְבֵנִים נָפָלוּ וְגָזִית נִבְנֶה שִׁקְמִים גֻּדָּעוּ וַאֲרָזִים נַחֲלִיף ׃"
56,11,"וַיְשַׂגֵּב יְהוָה אֶת־צָרֵי רְצִין עָלָיו וְאֶת־אֹיְבָיו יְסַכְסֵךְ ׃"
56,12,"אֲרָם מִקֶּדֶם וּפְלִשְׁתִּים מֵאָחוֹר וַיֹּאכְלוּ אֶת־יִשְׂרָאֵל בְּכָל־פֶּה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
56,13,"וְהָעָם לֹא־שָׁב עַד־הַמַּכֵּהוּ וְאֶת־יְהוָה צְבָאוֹת לֹא דָרָשׁוּ ׃"
56,14,"וַיַּכְרֵת יְהוָה מִיִּשְׂרָאֵל רֹאשׁ וְזָנָב כִּפָּה וְאַגְמוֹן יוֹם אֶחָד ׃"
56,15,"זָקֵן וּנְשׂוּא־פָנִים הוּא הָרֹאשׁ וְנָבִיא מוֹרֶה־שֶּׁקֶר הוּא הַזָּנָב ׃"
56,16,"וַיִּהְיוּ מְאַשְּׁרֵי הָעָם־הַזֶּה מַתְעִים וּמְאֻשָּׁרָיו מְבֻלָּעִים ׃"
56,17,"עַל־כֵּן עַל־בַּחוּרָיו לֹא־יִשְׂמַח אֲדֹנָי וְאֶת־יְתֹמָיו וְאֶת־אַלְמְנֹתָיו לֹא יְרַחֵם כִּי כֻלּוֹ חָנֵף וּמֵרַע וְכָל־פֶּה דֹּבֵר נְבָלָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
56,18,"כִּי־בָעֲרָה כָאֵשׁ רִשְׁעָה שָׁמִיר וָשַׁיִת תֹּאכֵל וַתִּצַּת בְּסִבְכֵי הַיַּעַר וַיִּתְאַבְּכוּ גֵּאוּת עָשָׁן ׃"
56,19,"בְּעֶבְרַת יְהוָה צְבָאוֹת נֶעְתַּם אָרֶץ וַיְהִי הָעָם כְּמַאֲכֹלֶת אֵשׁ אִישׁ אֶל־אָחִיו לֹא יַחְמֹלוּ ׃"
56,20,"וַיִּגְזֹר עַל־יָמִין וְרָעֵב וַיֹּאכַל עַל־שְׂמֹאול וְלֹא שָׂבֵעוּ אִישׁ בְּשַׂר־זְרֹעוֹ יֹאכֵלוּ ׃"
56,21,"מְנַשֶּׁה אֶת־אֶפְרַיִם וְאֶפְרַיִם אֶת־מְנַשֶּׁה יַחְדָּו הֵמָּה עַל־יְהוּדָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
57,1,"כִּי לֹא מוּעָף לַאֲשֶׁר מוּצָק לָהּ כָּעֵת הָרִאשׁוֹן הֵקַל אַרְצָה זְבֻלוּן וְאַרְצָה נַפְתָּלִי וְהָאַחֲרוֹן הִכְבִּיד דֶּרֶךְ הַיָּם עֵבֶר הַיַּרְדֵּן גְּלִיל הַגּוֹיִם ׃"
57,2,"הָעָם הַהֹלְכִים בַּחֹשֶׁךְ רָאוּ אוֹר גָּדוֹל יֹשְׁבֵי בְּאֶרֶץ צַלְמָוֶת אוֹר נָגַהּ עֲלֵיהֶם ׃"
57,3,"הִרְבִּיתָ הַגּוֹי לֹא (לוֹ) הִגְדַּלְתָּ הַשִּׂמְחָה שָׂמְחוּ לְפָנֶיךָ כְּשִׂמְחַת בַּקָּצִיר כַּאֲשֶׁר יָגִילוּ בְּחַלְּקָם שָׁלָל ׃"
57,4,"כִּי אֶת־עֹל סֻבֳּלוֹ וְאֵת מַטֵּה שִׁכְמוֹ שֵׁבֶט הַנֹּגֵשׂ בּוֹ הַחִתֹּתָ כְּיוֹם מִדְיָן ׃"
57,5,"כִּי כָל־סְאוֹן סֹאֵן בְּרַעַשׁ וְשִׂמְלָה מְגוֹלָלָה בְדָמִים וְהָיְתָה לִשְׂרֵפָה מַאֲכֹלֶת אֵשׁ ׃"
57,6,"כִּי־יֶלֶד יֻלַּד־לָנוּ בֵּן נִתַּן־לָנוּ וַתְּהִי הַמִּשְׂרָה עַל־שִׁכְמוֹ וַיִּקְרָא שְׁמוֹ פֶּלֶא יוֹעֵץ אֵל גִּבּוֹר אֲבִיעַד שַׂר־שָׁלוֹם ׃"
57,7,"לְמַרְבֵּה (לְמַרְבֵּה) הַמִּשְׂרָה וּלְשָׁלוֹם אֵין־קֵץ עַל־כִּסֵּא דָוִד וְעַל־מַמְלַכְתּוֹ לְהָכִין אֹתָהּ וּלְסַעֲדָהּ בְּמִשְׁפָּט וּבִצְדָקָה מֵעַתָּה וְעַד־עוֹלָם קִנְאַת יְהוָה צְבָאוֹת תַּעֲשֶׂה־זֹּאת ׃"
57,8,"דָּבָר שָׁלַח אֲדֹנָי בְּיַעֲקֹב וְנָפַל בְּיִשְׂרָאֵל ׃"
57,9,"וְיָדְעוּ הָעָם כֻּלּוֹ אֶפְרַיִם וְיוֹשֵׁב שֹׁמְרוֹן בְּגַאֲוָה וּבְגֹדֶל לֵבָב לֵאמֹר ׃"
57,10,"לְבֵנִים נָפָלוּ וְגָזִית נִבְנֶה שִׁקְמִים גֻּדָּעוּ וַאֲרָזִים נַחֲלִיף ׃"
57,11,"וַיְשַׂגֵּב יְהוָה אֶת־צָרֵי רְצִין עָלָיו וְאֶת־אֹיְבָיו יְסַכְסֵךְ ׃"
57,12,"אֲרָם מִקֶּדֶם וּפְלִשְׁתִּים מֵאָחוֹר וַיֹּאכְלוּ אֶת־יִשְׂרָאֵל בְּכָל־פֶּה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
57,13,"וְהָעָם לֹא־שָׁב עַד־הַמַּכֵּהוּ וְאֶת־יְהוָה צְבָאוֹת לֹא דָרָשׁוּ ׃"
57,14,"וַיַּכְרֵת יְהוָה מִיִּשְׂרָאֵל רֹאשׁ וְזָנָב כִּפָּה וְאַגְמוֹן יוֹם אֶחָד ׃"
57,15,"זָקֵן וּנְשׂוּא־פָנִים הוּא הָרֹאשׁ וְנָבִיא מוֹרֶה־שֶּׁקֶר הוּא הַזָּנָב ׃"
57,16,"וַיִּהְיוּ מְאַשְּׁרֵי הָעָם־הַזֶּה מַתְעִים וּמְאֻשָּׁרָיו מְבֻלָּעִים ׃"
57,17,"עַל־כֵּן עַל־בַּחוּרָיו לֹא־יִשְׂמַח אֲדֹנָי וְאֶת־יְתֹמָיו וְאֶת־אַלְמְנֹתָיו לֹא יְרַחֵם כִּי כֻלּוֹ חָנֵף וּמֵרַע וְכָל־פֶּה דֹּבֵר נְבָלָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
57,18,"כִּי־בָעֲרָה כָאֵשׁ רִשְׁעָה שָׁמִיר וָשַׁיִת תֹּאכֵל וַתִּצַּת בְּסִבְכֵי הַיַּעַר וַיִּתְאַבְּכוּ גֵּאוּת עָשָׁן ׃"
57,19,"בְּעֶבְרַת יְהוָה צְבָאוֹת נֶעְתַּם אָרֶץ וַיְהִי הָעָם כְּמַאֲכֹלֶת אֵשׁ אִישׁ אֶל־אָחִיו לֹא יַחְמֹלוּ ׃"
57,20,"וַיִּגְזֹר עַל־יָמִין וְרָעֵב וַיֹּאכַל עַל־שְׂמֹאול וְלֹא שָׂבֵעוּ אִישׁ בְּשַׂר־זְרֹעוֹ יֹאכֵלוּ ׃"
57,21,"מְנַשֶּׁה אֶת־אֶפְרַיִם וְאֶפְרַיִם אֶת־מְנַשֶּׁה יַחְדָּו הֵמָּה עַל־יְהוּדָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
58,1,"כִּי לֹא מוּעָף לַאֲשֶׁר מוּצָק לָהּ כָּעֵת הָרִאשׁוֹן הֵקַל אַרְצָה זְבֻלוּן וְאַרְצָה נַפְתָּלִי וְהָאַחֲרוֹן הִכְבִּיד דֶּרֶךְ הַיָּם עֵבֶר הַיַּרְדֵּן גְּלִיל הַגּוֹיִם ׃"
58,2,"הָעָם הַהֹלְכִים בַּחֹשֶׁךְ רָאוּ אוֹר גָּדוֹל יֹשְׁבֵי בְּאֶרֶץ צַלְמָוֶת אוֹר נָגַהּ עֲלֵיהֶם ׃"
58,3,"הִרְבִּיתָ הַגּוֹי לֹא (לוֹ) הִגְדַּלְתָּ הַשִּׂמְחָה שָׂמְחוּ לְפָנֶיךָ כְּשִׂמְחַת בַּקָּצִיר כַּאֲשֶׁר יָגִילוּ בְּחַלְּקָם שָׁלָל ׃"
58,4,"כִּי אֶת־עֹל סֻבֳּלוֹ וְאֵת מַטֵּה שִׁכְמוֹ שֵׁבֶט הַנֹּגֵשׂ בּוֹ הַחִתֹּתָ כְּיוֹם מִדְיָן ׃"
58,5,"כִּי כָל־סְאוֹן סֹאֵן בְּרַעַשׁ וְשִׂמְלָה מְגוֹלָלָה בְדָמִים וְהָיְתָה לִשְׂרֵפָה מַאֲכֹלֶת אֵשׁ ׃"
58,6,"כִּי־יֶלֶד יֻלַּד־לָנוּ בֵּן נִתַּן־לָנוּ וַתְּהִי הַמִּשְׂרָה עַל־שִׁכְמוֹ וַיִּקְרָא שְׁמוֹ פֶּלֶא יוֹעֵץ אֵל גִּבּוֹר אֲבִיעַד שַׂר־שָׁלוֹם ׃"
58,7,"לְמַרְבֵּה (לְמַרְבֵּה) הַמִּשְׂרָה וּלְשָׁלוֹם אֵין־קֵץ עַל־כִּסֵּא דָוִד וְעַל־מַמְלַכְתּוֹ לְהָכִין אֹתָהּ וּלְסַעֲדָהּ בְּמִשְׁפָּט וּבִצְדָקָה מֵעַתָּה וְעַד־עוֹלָם קִנְאַת יְהוָה צְבָאוֹת תַּעֲשֶׂה־זֹּאת ׃"
58,8,"דָּבָר שָׁלַח אֲדֹנָי בְּיַעֲקֹב וְנָפַל בְּיִשְׂרָאֵל ׃"
58,9,"וְיָדְעוּ הָעָם כֻּלּוֹ אֶפְרַיִם וְיוֹשֵׁב שֹׁמְרוֹן בְּגַאֲוָה וּבְגֹדֶל לֵבָב לֵאמֹר ׃"
58,10,"לְבֵנִים נָפָלוּ וְגָזִית נִבְנֶה שִׁקְמִים גֻּדָּעוּ וַאֲרָזִים נַחֲלִיף ׃"
58,11,"וַיְשַׂגֵּב יְהוָה אֶת־צָרֵי רְצִין עָלָיו וְאֶת־אֹיְבָיו יְסַכְסֵךְ ׃"
58,12,"אֲרָם מִקֶּדֶם וּפְלִשְׁתִּים מֵאָחוֹר וַיֹּאכְלוּ אֶת־יִשְׂרָאֵל בְּכָל־פֶּה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
58,13,"וְהָעָם לֹא־שָׁב עַד־הַמַּכֵּהוּ וְאֶת־יְהוָה צְבָאוֹת לֹא דָרָשׁוּ ׃"
58,14,"וַיַּכְרֵת יְהוָה מִיִּשְׂרָאֵל רֹאשׁ וְזָנָב כִּפָּה וְאַגְמוֹן יוֹם אֶחָד ׃"
58,15,"זָקֵן וּנְשׂוּא־פָנִים הוּא הָרֹאשׁ וְנָבִיא מוֹרֶה־שֶּׁקֶר הוּא הַזָּנָב ׃"
58,16,"וַיִּהְיוּ מְאַשְּׁרֵי הָעָם־הַזֶּה מַתְעִים וּמְאֻשָּׁרָיו מְבֻלָּעִים ׃"
58,17,"עַל־כֵּן עַל־בַּחוּרָיו לֹא־יִשְׂמַח אֲדֹנָי וְאֶת־יְתֹמָיו וְאֶת־אַלְמְנֹתָיו לֹא יְרַחֵם כִּי כֻלּוֹ חָנֵף וּמֵרַע וְכָל־פֶּה דֹּבֵר נְבָלָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
58,18,"כִּי־בָעֲרָה כָאֵשׁ רִשְׁעָה שָׁמִיר וָשַׁיִת תֹּאכֵל וַתִּצַּת בְּסִבְכֵי הַיַּעַר וַיִּתְאַבְּכוּ גֵּאוּת עָשָׁן ׃"
58,19,"בְּעֶבְרַת יְהוָה צְבָאוֹת נֶעְתַּם אָרֶץ וַיְהִי הָעָם כְּמַאֲכֹלֶת אֵשׁ אִישׁ אֶל־אָחִיו לֹא יַחְמֹלוּ ׃"
58,20,"וַיִּגְזֹר עַל־יָמִין וְרָעֵב וַיֹּאכַל עַל־שְׂמֹאול וְלֹא שָׂבֵעוּ אִישׁ בְּשַׂר־זְרֹעוֹ יֹאכֵלוּ ׃"
58,21,"מְנַשֶּׁה אֶת־אֶפְרַיִם וְאֶפְרַיִם אֶת־מְנַשֶּׁה יַחְדָּו הֵמָּה עַל־יְהוּדָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
59,1,"כִּי לֹא מוּעָף לַאֲשֶׁר מוּצָק לָהּ כָּעֵת הָרִאשׁוֹן הֵקַל אַרְצָה זְבֻלוּן וְאַרְצָה נַפְתָּלִי וְהָאַחֲרוֹן הִכְבִּיד דֶּרֶךְ הַיָּם עֵבֶר הַיַּרְדֵּן גְּלִיל הַגּוֹיִם ׃"
59,2,"הָעָם הַהֹלְכִים בַּחֹשֶׁךְ רָאוּ אוֹר גָּדוֹל יֹשְׁבֵי בְּאֶרֶץ צַלְמָוֶת אוֹר נָגַהּ עֲלֵיהֶם ׃"
59,3,"הִרְבִּיתָ הַגּוֹי לֹא (לוֹ) הִגְדַּלְתָּ הַשִּׂמְחָה שָׂמְחוּ לְפָנֶיךָ כְּשִׂמְחַת בַּקָּצִיר כַּאֲשֶׁר יָגִילוּ בְּחַלְּקָם שָׁלָל ׃"
59,4,"כִּי אֶת־עֹל סֻבֳּלוֹ וְאֵת מַטֵּה שִׁכְמוֹ שֵׁבֶט הַנֹּגֵשׂ בּוֹ הַחִתֹּתָ כְּיוֹם מִדְיָן ׃"
59,5,"כִּי כָל־סְאוֹן סֹאֵן בְּרַעַשׁ וְשִׂמְלָה מְגוֹלָלָה בְדָמִים וְהָיְתָה לִשְׂרֵפָה מַאֲכֹלֶת אֵשׁ ׃"
59,6,"כִּי־יֶלֶד יֻלַּד־לָנוּ בֵּן נִתַּן־לָנוּ וַתְּהִי הַמִּשְׂרָה עַל־שִׁכְמוֹ וַיִּקְרָא שְׁמוֹ פֶּלֶא יוֹעֵץ אֵל גִּבּוֹר אֲבִיעַד שַׂר־שָׁלוֹם ׃"
59,7,"לְמַרְבֵּה (לְמַרְבֵּה) הַמִּשְׂרָה וּלְשָׁלוֹם אֵין־קֵץ עַל־כִּסֵּא דָוִד וְעַל־מַמְלַכְתּוֹ לְהָכִין אֹתָהּ וּלְסַעֲדָהּ בְּמִשְׁפָּט וּבִצְדָקָה מֵעַתָּה וְעַד־עוֹלָם קִנְאַת יְהוָה צְבָאוֹת תַּעֲשֶׂה־זֹּאת ׃"
59,8,"דָּבָר שָׁלַח אֲדֹנָי בְּיַעֲקֹב וְנָפַל בְּיִשְׂרָאֵל ׃"
59,9,"וְיָדְעוּ הָעָם כֻּלּוֹ אֶפְרַיִם וְיוֹשֵׁב שֹׁמְרוֹן בְּגַאֲוָה וּבְגֹדֶל לֵבָב לֵאמֹר ׃"
59,10,"לְבֵנִים נָפָלוּ וְגָזִית נִבְנֶה שִׁקְמִים גֻּדָּעוּ וַאֲרָזִים נַחֲלִיף ׃"
59,11,"וַיְשַׂגֵּב יְהוָה אֶת־צָרֵי רְצִין עָלָיו וְאֶת־אֹיְבָיו יְסַכְסֵךְ ׃"
59,12,"אֲרָם מִקֶּדֶם וּפְלִשְׁתִּים מֵאָחוֹר וַיֹּאכְלוּ אֶת־יִשְׂרָאֵל בְּכָל־פֶּה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
59,13,"וְהָעָם לֹא־שָׁב עַד־הַמַּכֵּהוּ וְאֶת־יְהוָה צְבָאוֹת לֹא דָרָשׁוּ ׃"
59,14,"וַיַּכְרֵת יְהוָה מִיִּשְׂרָאֵל רֹאשׁ וְזָנָב כִּפָּה וְאַגְמוֹן יוֹם אֶחָד ׃"
59,15,"זָקֵן וּנְשׂוּא־פָנִים הוּא הָרֹאשׁ וְנָבִיא מוֹרֶה־שֶּׁקֶר הוּא הַזָּנָב ׃"
59,16,"וַיִּהְיוּ מְאַשְּׁרֵי הָעָם־הַזֶּה מַתְעִים וּמְאֻשָּׁרָיו מְבֻלָּעִים ׃"
59,17,"עַל־כֵּן עַל־בַּחוּרָיו לֹא־יִשְׂמַח אֲדֹנָי וְאֶת־יְתֹמָיו וְאֶת־אַלְמְנֹתָיו לֹא יְרַחֵם כִּי כֻלּוֹ חָנֵף וּמֵרַע וְכָל־פֶּה דֹּבֵר נְבָלָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
59,18,"כִּי־בָעֲרָה כָאֵשׁ רִשְׁעָה שָׁמִיר וָשַׁיִת תֹּאכֵל וַתִּצַּת בְּסִבְכֵי הַיַּעַר וַיִּתְאַבְּכוּ גֵּאוּת עָשָׁן ׃"
